p,T_LER_series10,T_acceptance_physical_order10,attempts_per_accepted_output
0.001105898258850392,4.859701037777219e-09,0.11727653222076717,8.526855126629686
0.0011095854755152172,4.9214338039754805e-09,0.1164426556959916,8.587918181897184
0.001113284985866757,4.983985600065379e-09,0.11561196557740779,8.649623721953345
0.0011169968308938538,5.047367769871228e-09,0.11478446938038235,8.71197998647462
0.0011207210517220057,5.111591820870216e-09,0.11396017450469961,8.774995338031541
0.0011244576896138365,5.176669426643727e-09,0.11313908823393273,8.838678264158748
0.0011282067859695402,5.242612429366101e-09,0.11232121773482895,8.903037379463138
0.0011319683823273453,5.309432842332329e-09,0.11150657005669852,8.968081427771683
0.0011357425203639775,5.377142852524888e-09,0.11069515213081119,9.033819284319474
0.0011395292418951155,5.445754823220199e-09,0.10988697076980312,9.100259957978562
0.0011433285888758566,5.515281296635761e-09,0.10908203266708907,9.167412593528871
0.001147140603401186,5.585734996618374e-09,0.10828034439628254,9.235286473971835
0.0011509653277064359,5.657128831373922e-09,0.10748191241062638,9.303891022887433
0.0011548028041677568,5.729475896239803e-09,0.10668674304242905,9.37323580683593
0.0011586530753025916,5.802789476500442e-09,0.10589484250250929,9.44333053780503
0.001162516183770134,5.877083050246365e-09,0.10510621687965226,9.514185075703093
0.001166392172371818,5.9523702912782456e-09,0.10432087214006845,9.58580943090018
0.0011702810840517786,6.028665072055639e-09,0.10353881412686708,9.658213766816864
0.0011741829618973317,6.105981466691987e-09,0.10276004855953472,9.73140840256263
0.0011780978491394568,6.1843337539963484e-09,0.10198458103342249,9.805403815624627
0.0011820257891532674,6.2637364205622205e-09,0.10121241701924491,9.880210644607532
0.0011859668254584953,6.344204163904878e-09,0.10044356186258473,9.9558396920261
0.0011899210017199786,6.425751895647692e-09,0.09967802078340757,10.032301927151229
0.001193888361748131,6.508394744757734e-09,0.09891579887558839,10.109608488910377
0.0011978689494994443,6.592148060832696e-09,0.09815690110644214,10.187770688844301
0.0012018628090769631,6.677027417438449e-09,0.09740133231626864,10.26680001412027
0.0012058699847307774,6.763048615499249e-09,0.09664909721790457,10.346708130603693
0.0012098905208585168,6.850227686740875e-09,0.09590020039628445,10.427506885989196
0.0012139244620058345,6.938580897187497e-09,0.09515464630801353,10.509208312992113
0.0012179718528669058,7.028124750713509e-09,0.0944124392809486,10.591824632602085
0.0012220327382849267,7.118875992651039e-09,0.09367358351378806,10.67536825739999
0.0012261071632525987,7.210851613453587e-09,0.0929380830756756,10.759851794939022
0.001230195172912643,7.3040688524178126e-09,0.09220594190580837,10.845288051192355
0.0012342968125582886,7.398545201463013e-09,0.09147716381306036,10.931690034067588
0.0012384121276337778,7.494298408970337e-09,0.0907517524756133,11.019070956990266
0.0012425411637348744,7.591346483682282e-09,0.09002971144059756,11.10744424255774
0.0012466839666093604,7.689707698663131e-09,0.08931104412374591,11.196823526264444
0.001250840582157548,7.789400595322019e-09,0.08859575380905528,11.287222660300804
0.001255011056432792,7.890443987499143e-09,0.08788384364845932,11.378655717426975
0.001259195435641986,7.992856965615937e-09,0.0871753166615146,11.471136994922684
0.0012633937661460936,8.09665890089122e-09,0.08647017573509226,11.56468101861587
0.0012676060944606467,8.201869449623094e-09,0.08576842362308587,11.659302546990439
0.0012718324672562659,8.308508557538616e-09,0.08507006294612705,11.755016575375963
0.0012760729313591825,8.416596464212108e-09,0.08437509619131207,11.851838340220676
0.0012803275337517491,8.526153707552821e-09,0.0836835257119416,11.949783323449296
0.0012845963215729636,8.637201128363647e-09,0.08299535372726985,12.048867256908013
0.0012888793421189967,8.749759874971862e-09,0.08231058232226453,12.149106126898412
0.0012931766428437026,8.863851407932496e-09,0.08162921344738126,12.250516178801682
0.001297488271359162,8.979497504806788e-09,0.08095124891834417,12.353113921796362
